,S Uri,Song,A Uri,Artist,Genre,Song Pop,Artist Pop
801,4JXppv83zXXt1tNs4MsXd6,White Flowers Take Their Bath,3JIwUwScCrI3OUwj50CT1H,Meredi,[],47,37
802,7IHEJdJhju1F2rhIiwgawx,"Fantasia in D Minor, K. 397",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"['classical', 'classical era']",59,73
803,65J9Ep6oWjSgyJ8MFChjWl,"Nulla in mundo pax, R.630: 1. Nulla in mundo pax sincera",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,"['baroque', 'classical', 'early music', 'italian baroque']",44,67
804,5WBx4EIlqIp7uSsPHK2Vsr,Halston,25s9H1JQmTu3iuFzpXWUIg,Stephan Moccio,"['background piano', 'neo-classical']",47,56
805,6Ntsj2X8cjYHoG9ykImLsT,"Solomon, HWV 67 / Act III: Sinfonia ""The Arrival of the Queen of Sheba""",1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",47,62
806,595G0No6FI82sWWsbsQEoX,Eternity And A Day: 2. By The Sea,2ojmPypSGMyKaRvknyxKKP,Eleni Karaindrou,"['greek contemporary classical', 'soundtrack']",56,49
807,5RWA30VaTsYkFrkzxKL3aK,Luminous,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",61,76
808,47kA4ykK0Rlwjf8oV2HMo7,amour,2uHlq6ERoXk8dqRZmq2OEr,Jean-Michel Blais,['compositional ambient'],52,48
809,1YluEbLfaWBfV2GpQQLOcZ,"Nocturne No. 6 in G Minor, Op. 15 No. 3",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"['classical', 'early romantic era', 'polish classical']",53,72
810,2Fqi28vvtFUjKSCrKGUg4i,"Berceuse in D-Flat Major, Op. 57",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"['classical', 'early romantic era', 'polish classical']",45,72
811,2XYEu7Deyz20WeL6Py3XLc,Glassworks: Opening,69lxxQvsfAIoQbB20bEPFC,Philip Glass,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",50,59
812,0FbqljLmUWc7L6IKQvklbT,Autumn 3 - 2022,2VZNmg4vCnew4Pavo8zDdW,Max Richter,"['compositional ambient', 'post-minimalism']",45,70
813,1fWeZQfdmAoi3HWpHcn4tM,"Souvenir d'un lieu cher, Op. 42: 3. Mélodie",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,"['classical', 'late romantic era', 'russian romanticism']",46,65
814,5xm20JNLHy9vUVrnmZS6Uj,"The Nutcracker, Op. 71, TH.14 / Act 2: No. 14c Pas de deux: Variation II (Dance of the Sugar-Plum Fairy)",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,"['classical', 'late romantic era', 'russian romanticism']",46,65
815,4cfwFc5ptXuzQMT9fSdnOl,Two Dialogues with Postscript: III. Morning Serenade - Edit,1bauOA5U5M3RwH2euX3Eq6,Valentin Silvestrov,"['ukrainian classical', 'ukrainian classical piano']",45,49
816,4DsbdOinvRPoD2ax4DhxMU,"Sonata for Piano and Violin in E Minor, K. 304: II. Tempo di minuetto",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"['classical', 'classical era']",53,73
817,1jcQ040aWKeiUGJ2IcnFtV,Sunset Bird,0fauHpmSHwodVYIjTqOGHz,Yiruma,"['korean instrumental', 'neo-classical', 'new age piano']",59,63
818,0d71p8tQDxLgdTkEHcxQyl,"Après un rêve, Op. 7, No. 1 (Arr. Piano)",2gClsBep1tt1rv1CN210SO,Gabriel Fauré,"['classical', 'post-romantic era']",51,59
819,6g4APvysGUmiSl9hyxPboK,fields of forever,72uoxerTvAd7x3cbfYmNc8,Chad Lawson,"['compositional ambient', 'neo-classical', 'new age piano']",40,54
820,4JWVkr5jUjylM3hMG5zvXw,"""Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",57,74
821,4i8ly7ffzWu8nfKLI8SZFj,"The Well-Tempered Clavier: Book 1, BWV 846-869: I. Prelude in C Major, BWV 846",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",47,74
822,3z3nJD2LEW3yFMaEjjGerZ,Debussy: Deux Arabesques - No. 1 Andante con moto,1Uff91EOsvd99rtAupatMP,Claude Debussy,"['classical', 'impressionism', 'post-romantic era']",38,67
823,4PRnYCH5hoxypKVcOBvx3a,"Danse Macabre, Op. 40, R.171",436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,"['classical', 'french romanticism', 'late romantic era']",50,61
824,29T3H5d9TgTlYcKiuNxdRT,Stay,72uoxerTvAd7x3cbfYmNc8,Chad Lawson,"['compositional ambient', 'neo-classical', 'new age piano']",50,54
825,6q5co1XdRmnMeWlL1RWXPK,Gnossienne No. 1 (Arr. Kleynjans),459INk8vcC0ebEef82WjIK,Erik Satie,"['classical', 'early avant garde', 'early modern classical', 'impressionism', 'post-romantic era']",47,64
826,5RqKo9P4DLA0bVyY70cWkr,saman,7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,"['bow pop', 'compositional ambient', 'icelandic classical', 'neo-classical', 'neoclassical darkwave']",63,62
827,43bSKCMWHIuBsUVmQcDX1J,"Rêverie, L. 68: Rêverie",1Uff91EOsvd99rtAupatMP,Claude Debussy,"['classical', 'impressionism', 'post-romantic era']",62,67
828,171fKTIvL8wDal3N6Uv0Bk,A Collective Destiny,3duTXsC49HoPt4f4EySDKf,Luke Howard,"['australian ambient', 'compositional ambient', 'neo-classical']",46,52
829,7pgJTa3eZM4kkT2vsZUmFt,Meditation: Méditation from Thaïs,1AoIc5YFH0aSFc4mKqBEeB,Jules Massenet,"['classical', 'early music', 'french opera', 'french romanticism', 'post-romantic era']",50,49
830,6aANvQTjMgtOlCAaHlYcyn,"Schwanengesang, D. 957: IV. Ständchen in D Minor (Arr. for Violin and Piano)",2p0UyoPfYfI76PCStuXfOP,Franz Schubert,"['classical', 'classical era', 'early romantic era']",46,62
831,419qlOGNXoyICx4jO0hqaj,"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile",0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",54,61
832,6t7lMFHSifu9j8NPMNCv9T,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",50,74
833,2k2MprlqkmDMKKOOWGREzW,"Dawn - From ""Pride & Prejudice"" Soundtrack",0s1ec6aPpRZ4DCj15w1EFg,Dario Marianelli,"['classic soundtrack', 'compositional ambient', 'orchestral soundtrack', 'scorecore', 'soundtrack']",61,56
834,2Lio4KTzsA8BPLhXmyo4CQ,Für Alina,2P6ygesd9xg5DPOBnda2jg,Arvo Pärt,"['baltic classical', 'classical', 'contemporary classical', 'minimalism']",50,51
835,7BpDcPsVqfMgHdVglLK3Kt,Nocturnal,2VKfXEWzhUi9siHBDTI02Y,Joep Beving,"['compositional ambient', 'neo-classical']",57,58
836,3iWo5Y9DpJNdFI3lERYgEy,"Ave verum corpus, K. 618 (Transcr. Liszt for Solo Piano)",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"['classical', 'classical era']",47,73
837,6xdhAIbohZbctt3rstAsnH,Summer 1 - 2022,2VZNmg4vCnew4Pavo8zDdW,Max Richter,"['compositional ambient', 'post-minimalism']",46,70
838,0Y9BzZGT2FuLVPrHoq1g2G,"Fantaisie-Impromptu In C-Sharp Minor, Op. 66",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"['classical', 'early romantic era', 'polish classical']",51,72
839,1xKqK9hrIRN0rnHbRfmbv5,"Orfeo ed Euridice, Wq. 30 / Act 2: Dance of the Blessed Spirits (Melody in B minor)",7vfydQ0nVBVgJ0ajs8EtRM,Christoph Willibald Gluck,"['classical', 'classical era', 'early music', 'galante era']",41,50
840,4XPq8MBYuWi4Z5PzmebwYo,Open,3duTXsC49HoPt4f4EySDKf,Luke Howard,"['australian ambient', 'compositional ambient', 'neo-classical']",52,52
841,7yNdc5jF4CAe2TzFadHPKK,Sakamoto: Opus,2h8Yy5xhlNbJsekoeiPhbb,Gina Alice,[],43,32
842,0ftAOThcYwpSDapJhDOy7o,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"['classical', 'classical era']",52,73
843,6Olyr6tQ7DKWPJro6nn35C,Short Ride in a Fast Machine,35OhI7DSls022v9Bz9r0VZ,John Adams,"['american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism', 'post-minimalism']",43,38
844,4VpLwqzkob5lUeTE9rCqcK,"Beau soir, L. 6 (L. 84) (Arr. Heifetz for Violin and Piano)",1Uff91EOsvd99rtAupatMP,Claude Debussy,"['classical', 'impressionism', 'post-romantic era']",46,67
845,3hgRiVuiBWVbpd4kBQD68m,"Nacht und Träume, Op. 43 No. 2, D. 827",2p0UyoPfYfI76PCStuXfOP,Franz Schubert,"['classical', 'classical era', 'early romantic era']",44,62
846,4aGi0uWDjzW8asTmAlBJrg,"Salut d'amour, Op. 12 (Arr. Viola & Piano)",430byzy0c5bPn5opiu0SRd,Edward Elgar,"['british modern classical', 'classical', 'late romantic era', 'victorian britain']",38,53
847,6qRi4Nuw8lU4pn0kK3LGJA,Jeux Interdits: Spanish Romance (Arr. for Guitar and Orchestra),4kCZ5nyurc9eIqLJfUcW0Y,Anonymous,[],41,52
848,6VbKfs0qEJBUfICAyon04g,Superman March,3dRfiJ2650SZu6GbydcHNb,John Williams,"['orchestral soundtrack', 'soundtrack']",42,69
849,16xQMSrDSEWP5Lp8GrHGcu,Vague / E la nave va,0SGPrWBKXE2DfxLX4GbtBN,Anja Lechner,['classical cello'],44,42
850,4zdyJk5NEGXiWIZ87zfRVQ,"Come, Sweet Death (Arr. for 5 Cellos)",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",47,74
851,62Boz6NDFyOT3tKkSWis2E,Adelita,3cYz1jb3gzmFv2R0Dj3U2t,Francisco Tárrega,['late romantic era'],43,47
852,7mX2xUpAPaMVh0zHhGoDkC,Pure Imagination (arr. piano),54MsweggxTxlfYUbhZNIQ0,Sophie Hutchings,"['compositional ambient', 'neo-classical']",44,47
853,6TS1h31F8I9SIBIwIvdKYk,Fauré: Sicilienne,2gClsBep1tt1rv1CN210SO,Gabriel Fauré,"['classical', 'post-romantic era']",45,59
854,5BmNj3cDAyqSFw69VY12WU,The Tearjerker Returns,0qudezVgvl4Chd9BgNFB83,Chilly Gonzales,['neo-classical'],51,50
855,46tPGzCXCI2oKsemztDA9u,Parce Mihi Domine,7MEyCD4G0Zl6kmikEAZsym,Jan Garbarek,"['classical saxophone', 'contemporary jazz', 'ecm-style jazz', 'jazz fusion', 'jazz saxophone', 'norwegian jazz']",51,45
856,4ObQ0m7VUtrgdEwpFeCKua,"12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",57,61
857,6brnswWmZ8Xdf4MWeskofY,Adoration,1M9s5TbPcKurMEzvvW0FFH,Florence Beatrice Price,"['african-american classical', 'american modern classical', 'american romanticism']",47,39
858,29S6PLRccSCyKozzwIik0J,Truman Sleeps - From “The Truman Show” / Short Version,69lxxQvsfAIoQbB20bEPFC,Philip Glass,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",50,59
859,14DLTNK9HrUbwJM0H9FGxI,"12 Romances, Op. 21: No. 7, How Fair This Spot (Arr. Sheku Kanneh-Mason for Cello and Piano)",0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",44,61
860,6sLr7HzQe2xQVhBmhrT3vU,Les baricades mystérieuses - Arranged By Göran Söllscher,4kVLtXuKJTE7SgYd2sQtaL,François Couperin,"['baroque', 'classical', 'early music', 'french baroque']",48,42
861,3mk0kPavvau5tz8b174cdl,"6 Pieces for Piano, P. 44: No. 3. Notturno. Lento (Version for Harp)",7KkUirCiJZhgRN3NbgG98L,Ottorino Respighi,"['classical', 'impressionism', 'italian romanticism', 'neoclassicism', 'post-romantic era']",50,51
862,3NbAsIxDL0fVgNuCLD152P,"Dolly, Op. 56: 1. Berceuse",2gClsBep1tt1rv1CN210SO,Gabriel Fauré,"['classical', 'post-romantic era']",64,59
863,0RpkVigRs7isnjAaK6WOdQ,Mercy,2VZNmg4vCnew4Pavo8zDdW,Max Richter,"['compositional ambient', 'post-minimalism']",43,70
864,2Imxyb3LiuXsDFo7Gq5YDs,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,"['classical', 'early romantic era', 'german romanticism']",62,60
865,7wimV3Cs7awovZner8YvD5,Bagatellen: III,1bauOA5U5M3RwH2euX3Eq6,Valentin Silvestrov,"['ukrainian classical', 'ukrainian classical piano']",43,49
866,39uLYYZytVUwcjgeYLI409,Merry-Go-Round of Life - from 'Howl's Moving Castle',7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,"['anime', 'anime score', 'ghibli', 'japanese classical', 'japanese soundtrack', 'orchestral soundtrack']",67,66
867,2Tz7fLm0pWasWCCfJiHPlJ,"Herz und Mund und Tat und Leben, Cantata BWV 147: Jesu, Joy of Man's Desiring (Arr. for Piano by Myra Hess)",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",49,74
868,5liyqr2PFQKbYPKRAjedvq,"Orgelbüchlein, BWV 599-644: Ich ruf zu dir, Herr Jesu Christ, BWV 639 (Arr. Thomas)",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",42,74
869,4h4py9AzEuUGBTJZO4ifnm,"Nocturne No. 1 in E Flat Major, H.24",7vDYlejWEU6Yuw4MxTiv56,John Field,"['early romantic era', 'irish classical']",57,47
870,2tJBG2m6K5jUKxzyTZm9Z7,Malasana,14YzutUdMwS9yTnI0IFBaD,Hania Rani,"['compositional ambient', 'neo-classical']",49,53
871,7oenWdkfvoEySYVc0rH6Cq,"Du bist die Ruh', D. 776 (Transc. for Cello & Piano)",2p0UyoPfYfI76PCStuXfOP,Franz Schubert,"['classical', 'classical era', 'early romantic era']",45,62
872,4acoaqSa5dno7qMFExRG2w,"4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto",2p0UyoPfYfI76PCStuXfOP,Franz Schubert,"['classical', 'classical era', 'early romantic era']",52,62
873,2LiWNkeUOAeibGxJKxmjsD,"Romeo and Juliet, Op. 64 / Act 1: Dance Of The Knights",4kHtgiRnpmFIV5Tm4BIs8l,Sergei Prokofiev,"['classical', 'early modern classical', 'neoclassicism', 'russian modern classical']",54,53
874,4LVfZALFDBhIZ6cOKpd6Z4,Still (Arr. Lawson),29lbSb4ujaVH5pHnQjFT0G,Ola Gjeilo,"['21st century classical', 'nordic contemporary classical']",0,53
875,1PINN6x0Riouab3wPSglpp,An Idea,4PdumqEAuo2EQzukVWnxa0,Leo Brouwer,"['classical guitar', 'guitarra clasica', 'latin classical']",57,44
876,6vhfwjF82YaIN7fqMz8CEn,"The Planets, Op. 32: 4. Jupiter, the Bringer of Jollity",5B7uXBeLc2TkR5Jk23qKIZ,Gustav Holst,"['british modern classical', 'classical', 'post-romantic era']",43,50
877,7nGA1sRfLDWXYb3VPstnZf,Notturno for Strings and Harp,5U827e4jbYz6EjtN0fIDt9,Arnold Schoenberg,"['austro-german modernism', 'avant-garde', 'classical', 'early modern classical', 'post-romantic era', 'serialism']",59,43
878,53sR7EKIy3Yc2a3xPXMz9h,The Turning Year,7JCthCuu5Wmxv2avqVFolo,Roger Eno,"['ambient', 'art rock', 'compositional ambient', 'fourth world']",48,44
879,5UhNUgVvEDNY7FBYo5f7QJ,"Nocturne in B Flat Major, H. 37 (Version for Harp)",7vDYlejWEU6Yuw4MxTiv56,John Field,"['early romantic era', 'irish classical']",45,47
880,2oLjhx7w8Hyd3gry9cCXr7,Hungarian Dance No. 5 in G Minor (Orch. by Schmeling),5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,"['classical', 'german romanticism', 'late romantic era']",59,62
881,6mJU2BSVEm03xuNQeu0aIr,Ponce: Estrellita,3sam97auWZppQpYU1HWNxK,Manuel Ponce,"['latin classical', 'mexican classical']",43,39
882,11kFCPT3e5GGpDQhX6d4sD,The Piano: The Heart Asks Pleasure First,2LvhyFvUCDJ7gFuEBOcrM8,Michael Nyman,"['bow pop', 'british contemporary classical', 'british soundtrack', 'compositional ambient', 'minimalism', 'post-minimalism', 'soundtrack']",51,50
883,536wHI10jgntsG8BaeiIog,The Moon on the Ruined Castle (Arr. Cello & Piano),3iX5mkpIf75VLUfhRBwLt5,Rentaro Taki,"['japanese classical', 'late romantic era']",33,19
884,2TOUdZaG9w8pbGVoH0GohP,There Is a Solitude,3duTXsC49HoPt4f4EySDKf,Luke Howard,"['australian ambient', 'compositional ambient', 'neo-classical']",42,52
885,3Sy6wgTNEp6vSgLs4EyXAf,Flight from the City,3IpQziA6YwD53PQ5xbwgLF,Jóhann Jóhannsson,"['ambient', 'compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",55,59
886,4wudbbceOZKjRlhTtbHvAs,Spiegel im Spiegel - Version for Violin and Piano,2P6ygesd9xg5DPOBnda2jg,Arvo Pärt,"['baltic classical', 'classical', 'contemporary classical', 'minimalism']",52,51
887,1WBagB7FdOlxUpYTG9XVik,Masquerade Suite: Waltz,5WIoytpqi3VWoFSHnl49in,Aram Khachaturian,"['caucasian classical', 'classical', 'early modern classical', 'russian modern classical']",46,49
888,4i3AfdygCIDJ5A1nb9mEPj,"Violin Sonata in G Minor, ""Devil's Trill"": III. Allegro assai",46x75iFAkipaG5IEAFN4L4,Giuseppe Tartini,"['baroque', 'classical', 'early music', 'italian baroque']",40,42
889,2kvJmdq0D1EjrJmhItLrjy,"Swan Lake, Op. 20, Act III: Spanish Dance",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,"['classical', 'late romantic era', 'russian romanticism']",35,65
890,1Ojz92vyPK4fJ5K8RVnV5u,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,"['baroque', 'classical', 'early music', 'italian baroque']",60,67
891,78ZA7OybDvDl6Lx07l8EW4,1812 Overture Op.49 - Finale,1eoSl7fjjXDMwwEax9Iaii,Berlin Symphonic Orchestra,[],35,22
892,6q4icYY25Cwoj0o6Vxm61J,Badinerie (Suite Orquestal No 2),54aOJKr2ChoUQoxzQRC13N,Orquesta de Cámara De La Escala,[],36,18
893,7wXGLV7njnLicWgBIxFtFo,"Elfentanz, Op. 39 - Dance of the Elves",1Yfs1gSacKS9Bqph8IyxFX,David Popper,"['cello', 'czech classical', 'post-romantic era']",36,24
894,0iYDhwNsh77YOTD59NhnAd,"12 Études, Op. 10: No. 12 in C Minor ""Revolutionary""",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"['classical', 'early romantic era', 'polish classical']",36,72
895,645y7Ox2K1XpHleGLoquGi,Études d'exécution transcendante: Wilde Jagd (No. 8),1385hLNbrnbCJGokfH2ac2,Franz Liszt,"['classical', 'late romantic era']",33,59
896,0cVgPTIvASmN27rfHmAYis,Moonlight Sonata - 3rd Movement (Sonata No. 14 C# Minor),0fagNxnyvy6FDvkNPt6X29,Monsalve,['scorecore'],39,35
897,3BhPyE3laM6hD18cdsVDVs,"Rachmaninov: 6 Moments Musicaux, Op. 16: No. 4 in E Minor",0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",33,61
898,3etElC40SjcxrIuUsvbbml,"Gaspard de la nuit, M. 55: III. Scarbo",17hR0sYHpx7VYTMRfFUOmY,Maurice Ravel,"['classical', 'early modern classical', 'impressionism', 'neoclassicism', 'post-romantic era']",34,57
899,16oO1wWH6s0vVf8VuJjpk2,XV: Warrior's Song,1zgoSczPOOrcC8mkZoiivQ,Stephen Heller,['late romantic era'],34,21
900,4c2o9xWDiBlF1jWgapOsMp,"Toccata and Fugue in D Minor, BWV 565",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",34,74
901,4jxFPxTcL1UF89OU9t8P58,"Requiem, K. 626: Dies irae",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"['classical', 'classical era']",44,73
902,3DL7joEwJDh9Enw9IBSnjp,"String Quartet No. 8 in C Minor, Op. 110: 2. Allegro molto",6s1pCNXcbdtQJlsnM1hRIA,Dmitri Shostakovich,"['classical', 'compositional ambient', 'russian modern classical']",38,55
903,6FIES8iEfuZ6KUQMOs2T92,"Vivaldi: La stravaganza, Violin Concerto in E Minor, Op. 4 No. 2, RV 279: I. Allegro",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,"['baroque', 'classical', 'early music', 'italian baroque']",41,67
904,6OC0v9yU90ME5DW2o1skKr,"Mozart: Symphony No. 40 in G Minor, K. 550: I. Molto allegro",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"['classical', 'classical era']",48,73
905,1PkwJPD48S9IXYpZHJne3f,"Variations on ""God Save The King"" for Solo Violin, Op. 9",39FC9x5PaTNYHp5hwlaY4q,Niccolò Paganini,"['classical', 'early romantic era', 'italian romanticism']",32,50
906,0MS8OzIWg8BCZs3AZlgohu,"Violin Partita No. 3 in E Major, BWV 1006: I. Preludio",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",42,74
907,5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,"['classic rock', 'glam rock', 'rock']",82,83
908,17lu4tymfnhmcIDlzBbtAb,For Those About to Rock (We Salute You),711MCceyCBcFnzjGY4Q7Un,AC/DC,"['australian rock', 'hard rock', 'rock']",67,80
909,0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,"['glam metal', 'hard rock', 'rock']",79,79
910,1f8ZgFkqokS6Yo2NeUkwGA,Rock And Roll All Nite,07XSN3sPlIlB2L2XNcTwJw,KISS,"['album rock', 'glam rock', 'hard rock', 'metal', 'rock']",38,73
911,5Rso4igx5lTkTAbDEN9nuQ,"Girls, Girls, Girls",0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",0,70
912,2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,26bcq2nyj5GB7uRr558iQg,Survivor,"['album rock', 'hard rock', 'rock', 'soft rock']",77,66
913,6ejipC6dh8CGi2WiUACOvN,You Really Got Me,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",0,71
914,3oTlkzk1OtrhH8wBAduVEi,Smells Like Teen Spirit,6olE6TJLqED3rqDCT0FyPh,Nirvana,"['alternative rock', 'grunge', 'permanent wave', 'rock']",0,80
915,5dIgg4mrQHOlVm1ZFYHW29,Smoke on the Water,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'psychedelic rock', 'rock']",46,65
916,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,3Z02hBLubJxuFJfhacLSDc,Bryan Adams,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",82,73
917,4WfGrAJVC3A5xhUTja0gUG,Money For Nothing,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",0,73
918,73dKXDWkaqTwjnBZSExqh3,I Became My Brother,1ct640LhFzecWJRDVdBv6n,Blaqrock,[],32,14
919,7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,"['glam metal', 'hard rock', 'rock']",84,79
920,6tp7Pk7elKAJp5sJdpbOQc,On The Edge,3ZKI48T9ZKpPqmiuL4x9y8,JAY EBBY EAST,[],15,5
921,7t53ocg9q8k1sTBDNGOhR8,When We're in Hell,5ZYHfMaUTPNAlD71T2b2YF,Sierra Miles,[],55,36
922,1qGkMBBfxdeD7hTKPP6k2j,Gecko,6xGIa8HycTuCltuAIm8ph9,Danko,[],13,10
923,07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,07XSN3sPlIlB2L2XNcTwJw,KISS,"['album rock', 'glam rock', 'hard rock', 'metal', 'rock']",82,73
924,2bPnwdGv04A8pHBndpG5xO,You Don't Want Love,3JsVASgdxUNn1BIZbC4pnp,Hello Fiasco,[],36,37
925,1lgraQOi5rISHY1OSsBzIK,Hubris Minds in Dystopian Times,49IQCgoK0TRoXr9GCkZjTT,Artwork for the Blind,[],1,11
926,6ypoOQKatY4I5zugsZv4GB,Just Don't Know,3VTW0Ksv17fJhukpHh8xnm,Hot Work,[],14,12
927,3iab4wGvrNQORR9ym95EaO,Out Of The Cold,3MQ265zZL0SIJIRZrdp46H,Matt McManamon,[],25,9
928,1VWs48jcjaQKCRbpXfDqmP,Do You Wanna Rock,5Z8dppr18ffRuESjxyQTXW,Peppermint Heaven,[],40,32
929,3FVmSBmDru43JPNcmxTWwu,London Town,6oM0pFSNZvJVJRFLP9rhVL,Hemp & Denim,[],14,24
930,7xRxeouPPoNvTis7ZSfktK,Ride in Your Mind,0uttKXU65ebMxogh1GbmMz,The Mailman's Children,[],38,27
931,6T8OZByZAEKZI8Nryh2sbg,Dreaming,7gZKN45F20UfnzLWgbqsEW,Marco Tulio,[],30,29
932,56wZvesKx59Lm0GeXoBAZ3,The Water,5KExyaFeqKFbVBfmqhYmNX,Lara Taubman,[],30,13
933,5zmRCAEGR9CIsnJX4Wrkdg,The One,178fSbCZZY16FMch6OjqmS,Asphalt Socialites,[],42,23
934,1HbbVMWUSmPpOhurz3vFXs,Wrong Hands,2npYYH9Tn3ndPMnulAxpAt,Moon Shine,[],32,25
935,23mUpdUNATnP9ZGHuYD6dO,The Circle,38Upw1pDg7XXwks7z0uNMB,Michael Frederick,[],28,15
936,3FkYZNHf1K8UWGRwsd2UqR,Fortunately,2X3tDmzxgzdjvJwGdAMOma,Scott Krokoff,[],32,15
937,2bhzZJy8sjIZVnodlFMMDi,Live Forever,3ZKI48T9ZKpPqmiuL4x9y8,JAY EBBY EAST,[],11,5
938,0hEc0ZVeoDYRyEDYjRecK3,Always A No,15d7j4qt5OSyv35UJPXseO,Craving Strange,[],30,14
